job_name,zip_url,s3_uri,browse_url,product_request_time,processing_duration,high_confidence_alert_threshold,mgrs_tile_id,post_date_buffer_days,stride_for_norm_param_estimation,n_workers_for_norm_param_estimation,delta_lookback_days_mw,use_date_encoding,model_source,memory_strategy,batch_size_for_norm_param_estimation,model_context_length,post_date,track_number,low_confidence_alert_threshold,n_workers_for_despeckling,device,max_pre_imgs_per_burst_mw,model_compilation
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/4686a358-a933-43db-8fbf-1309205807d9/OPERA_L3_DIST-ALERT-S1_T30TYR_20240119T174818Z_20251215T213553Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa4686a358-a933-43db-8fbf-1309205807d9/OPERA_L3_DIST-ALERT-S1_T30TYR_20240119T174818Z_20251215T213553Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/4686a358-a933-43db-8fbf-1309205807d9/OPERA_L3_DIST-ALERT-S1_T30TYR_20240119T174818Z_20251215T213553Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,2013.701,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-19,132,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SME__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ce29c946-134d-4179-8259-e96118df7c7c/OPERA_L3_DIST-ALERT-S1_T14SME_20240306T003658Z_20251215T213508Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pace29c946-134d-4179-8259-e96118df7c7c/OPERA_L3_DIST-ALERT-S1_T14SME_20240306T003658Z_20251215T213508Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ce29c946-134d-4179-8259-e96118df7c7c/OPERA_L3_DIST-ALERT-S1_T14SME_20240306T003658Z_20251215T213508Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1959.324,4.5,14SME,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-06,107,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SLE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/03ed3ab2-f187-4a30-8173-42da8070b013/OPERA_L3_DIST-ALERT-S1_T14SLE_20240228T124630Z_20251215T211316Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa03ed3ab2-f187-4a30-8173-42da8070b013/OPERA_L3_DIST-ALERT-S1_T14SLE_20240228T124630Z_20251215T211316Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/03ed3ab2-f187-4a30-8173-42da8070b013/OPERA_L3_DIST-ALERT-S1_T14SLE_20240228T124630Z_20251215T211316Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,646.518,4.5,14SLE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-28,12,2.5,4,best,none,False
brazzaville_flood_and_landslides_2024__2024-02-08__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/a63c0060-605c-4b1a-8150-3cdf37c23b54/OPERA_L3_DIST-ALERT-S1_T33MWR_20240330T043537Z_20251215T213535Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paa63c0060-605c-4b1a-8150-3cdf37c23b54/OPERA_L3_DIST-ALERT-S1_T33MWR_20240330T043537Z_20251215T213535Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/a63c0060-605c-4b1a-8150-3cdf37c23b54/OPERA_L3_DIST-ALERT-S1_T33MWR_20240330T043537Z_20251215T213535Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1989.816,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-30,109,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c3378c34-1e0d-4366-bb19-021556b90864/OPERA_L3_DIST-ALERT-S1_T30TXR_20240123T060851Z_20251215T213109Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pac3378c34-1e0d-4366-bb19-021556b90864/OPERA_L3_DIST-ALERT-S1_T30TXR_20240123T060851Z_20251215T213109Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/c3378c34-1e0d-4366-bb19-021556b90864/OPERA_L3_DIST-ALERT-S1_T30TXR_20240123T060851Z_20251215T213109Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1713.29,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-23,8,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/cc57fba4-511e-4ad2-b3f1-53aa005a6cc5/OPERA_L3_DIST-ALERT-S1_T30TXR_20240105T180444Z_20251215T211558Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pacc57fba4-511e-4ad2-b3f1-53aa005a6cc5/OPERA_L3_DIST-ALERT-S1_T30TXR_20240105T180444Z_20251215T211558Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/cc57fba4-511e-4ad2-b3f1-53aa005a6cc5/OPERA_L3_DIST-ALERT-S1_T30TXR_20240105T180444Z_20251215T211558Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,801.44,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-05,103,2.5,4,best,none,False
brazzaville_flood_and_landslides_2023__2023-12-28__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d157b3bc-fb78-44db-83b4-c0e9a3914a7c/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T212843Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pad157b3bc-fb78-44db-83b4-c0e9a3914a7c/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T212843Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d157b3bc-fb78-44db-83b4-c0e9a3914a7c/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T212843Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1578.917,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-23,109,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1564361f-2d5c-4309-a797-d08c50af6483/OPERA_L3_DIST-ALERT-S1_T30TXR_20231223T061702Z_20251215T211814Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa1564361f-2d5c-4309-a797-d08c50af6483/OPERA_L3_DIST-ALERT-S1_T30TXR_20231223T061702Z_20251215T211814Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1564361f-2d5c-4309-a797-d08c50af6483/OPERA_L3_DIST-ALERT-S1_T30TXR_20231223T061702Z_20251215T211814Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,951.801,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-23,81,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/80719264-8a59-4157-a492-51dbee3d85c7/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240711T140625Z_20251215T211921Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa80719264-8a59-4157-a492-51dbee3d85c7/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240711T140625Z_20251215T211921Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/80719264-8a59-4157-a492-51dbee3d85c7/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240711T140625Z_20251215T211921Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1011.307,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-11,42,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d1bab07d-4bb2-4140-a4a8-50b599338293/OPERA_L3_DIST-ALERT-S1_T14SKE_20240328T005324Z_20251215T211314Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pad1bab07d-4bb2-4140-a4a8-50b599338293/OPERA_L3_DIST-ALERT-S1_T14SKE_20240328T005324Z_20251215T211314Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/d1bab07d-4bb2-4140-a4a8-50b599338293/OPERA_L3_DIST-ALERT-S1_T14SKE_20240328T005324Z_20251215T211314Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,639.595,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-28,78,2.5,4,best,none,False
brazzaville_flood_and_landslides_2023__2023-12-28__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ab651c81-297b-47e5-99d5-f5e8654c6c3a/OPERA_L3_DIST-ALERT-S1_T33MWR_20231230T044347Z_20251215T211444Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paab651c81-297b-47e5-99d5-f5e8654c6c3a/OPERA_L3_DIST-ALERT-S1_T33MWR_20231230T044347Z_20251215T211444Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ab651c81-297b-47e5-99d5-f5e8654c6c3a/OPERA_L3_DIST-ALERT-S1_T33MWR_20231230T044347Z_20251215T211444Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,763.288,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-30,7,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f649c49e-74f7-4389-8422-4bcc203a5c13/OPERA_L3_DIST-ALERT-S1_T30TYR_20231202T174821Z_20251215T212628Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paf649c49e-74f7-4389-8422-4bcc203a5c13/OPERA_L3_DIST-ALERT-S1_T30TYR_20231202T174821Z_20251215T212628Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f649c49e-74f7-4389-8422-4bcc203a5c13/OPERA_L3_DIST-ALERT-S1_T30TYR_20231202T174821Z_20251215T212628Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1441.99,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-02,132,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/cd0a3ead-b135-4a3f-9398-215537523258/OPERA_L3_DIST-ALERT-S1_T30TXR_20240210T180443Z_20251215T211329Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pacd0a3ead-b135-4a3f-9398-215537523258/OPERA_L3_DIST-ALERT-S1_T30TXR_20240210T180443Z_20251215T211329Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/cd0a3ead-b135-4a3f-9398-215537523258/OPERA_L3_DIST-ALERT-S1_T30TXR_20240210T180443Z_20251215T211329Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,683.151,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-10,103,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/72e26673-4878-496f-9564-e4333c894ca9/OPERA_L3_DIST-ALERT-S1_T14SKE_20240323T004513Z_20251215T212421Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa72e26673-4878-496f-9564-e4333c894ca9/OPERA_L3_DIST-ALERT-S1_T14SKE_20240323T004513Z_20251215T212421Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/72e26673-4878-496f-9564-e4333c894ca9/OPERA_L3_DIST-ALERT-S1_T14SKE_20240323T004513Z_20251215T212421Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1313.914,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-23,5,2.5,4,best,none,False
brazzaville_flood_and_landslides_2024__2024-02-08__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/816464d8-09b3-459c-9a95-f6d3a88f84de/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T213437Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa816464d8-09b3-459c-9a95-f6d3a88f84de/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T213437Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/816464d8-09b3-459c-9a95-f6d3a88f84de/OPERA_L3_DIST-ALERT-S1_T33MWR_20240223T043536Z_20251215T213437Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1964.76,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-02-23,109,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1b7b2837-f632-4430-af6d-3cebe93a1f20/OPERA_L3_DIST-ALERT-S1_T30TYR_20231223T061702Z_20251215T211517Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa1b7b2837-f632-4430-af6d-3cebe93a1f20/OPERA_L3_DIST-ALERT-S1_T30TYR_20231223T061702Z_20251215T211517Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/1b7b2837-f632-4430-af6d-3cebe93a1f20/OPERA_L3_DIST-ALERT-S1_T30TYR_20231223T061702Z_20251215T211517Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,792.696,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-23,81,2.5,4,best,none,False
chile_fire_2024__2024-02-04__19HBD__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/8ac356be-bfcd-4684-999f-ea8071a727f4/OPERA_L3_DIST-ALERT-S1_T19HBD_20240321T100430Z_20251215T212834Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa8ac356be-bfcd-4684-999f-ea8071a727f4/OPERA_L3_DIST-ALERT-S1_T19HBD_20240321T100430Z_20251215T212834Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/8ac356be-bfcd-4684-999f-ea8071a727f4/OPERA_L3_DIST-ALERT-S1_T19HBD_20240321T100430Z_20251215T212834Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1598.324,4.5,19HBD,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-21,156,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e03de90-0e7a-4bae-bc02-5b4258f6811b/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240622T141431Z_20251215T211649Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa3e03de90-0e7a-4bae-bc02-5b4258f6811b/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240622T141431Z_20251215T211649Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/3e03de90-0e7a-4bae-bc02-5b4258f6811b/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240622T141431Z_20251215T211649Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,886.985,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-06-22,115,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6070d766-d28e-4921-8e6e-125517bc8596/OPERA_L3_DIST-ALERT-S1_T30TYR_20240111T060849Z_20251215T213013Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa6070d766-d28e-4921-8e6e-125517bc8596/OPERA_L3_DIST-ALERT-S1_T30TYR_20240111T060849Z_20251215T213013Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/6070d766-d28e-4921-8e6e-125517bc8596/OPERA_L3_DIST-ALERT-S1_T30TYR_20240111T060849Z_20251215T213013Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1695.827,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2024-01-11,8,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/60e91c98-4172-41a2-9054-cc4e10492a14/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240713T015330Z_20251215T213201Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa60e91c98-4172-41a2-9054-cc4e10492a14/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240713T015330Z_20251215T213201Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/60e91c98-4172-41a2-9054-cc4e10492a14/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240713T015330Z_20251215T213201Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1802.218,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-13,64,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__11TLK__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/942185d6-7497-4222-b3cc-d441c194c776/OPERA_L3_DIST-ALERT-S1_T11TLK_20240713T015328Z_20251215T213245Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa942185d6-7497-4222-b3cc-d441c194c776/OPERA_L3_DIST-ALERT-S1_T11TLK_20240713T015328Z_20251215T213245Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/942185d6-7497-4222-b3cc-d441c194c776/OPERA_L3_DIST-ALERT-S1_T11TLK_20240713T015328Z_20251215T213245Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1846.803,4.5,11TLK,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-13,64,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TXR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2d542c3b-120d-4532-bbd7-e871f44d4233/OPERA_L3_DIST-ALERT-S1_T30TXR_20231218T060852Z_20251215T212358Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa2d542c3b-120d-4532-bbd7-e871f44d4233/OPERA_L3_DIST-ALERT-S1_T30TXR_20231218T060852Z_20251215T212358Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/2d542c3b-120d-4532-bbd7-e871f44d4233/OPERA_L3_DIST-ALERT-S1_T30TXR_20231218T060852Z_20251215T212358Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1323.856,4.5,30TXR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-18,8,2.5,4,best,none,False
monkey_creek_fire_2024__2024-07-18__10TGQ__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f5c898d1-5dab-47ce-98a4-39cb6fa24400/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240723T140624Z_20251215T212051Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paf5c898d1-5dab-47ce-98a4-39cb6fa24400/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240723T140624Z_20251215T212051Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/f5c898d1-5dab-47ce-98a4-39cb6fa24400/OPERA_L3_DIST-ALERT-S1_T10TGQ_20240723T140624Z_20251215T212051Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1135.026,4.5,10TGQ,1,23,4,none,False,transformer_v1_32,high,32,20,2024-07-23,42,2.5,4,best,none,False
southwest_france_flood_2023__2023-12-14__30TYR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/281fa396-a397-434d-8511-ea13aa2dda5d/OPERA_L3_DIST-ALERT-S1_T30TYR_20231231T175630Z_20251215T212757Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa281fa396-a397-434d-8511-ea13aa2dda5d/OPERA_L3_DIST-ALERT-S1_T30TYR_20231231T175630Z_20251215T212757Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/281fa396-a397-434d-8511-ea13aa2dda5d/OPERA_L3_DIST-ALERT-S1_T30TYR_20231231T175630Z_20251215T212757Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1563.019,4.5,30TYR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-31,30,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SME__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ed1a2eac-5113-457a-9c86-82cd3a1cc6a8/OPERA_L3_DIST-ALERT-S1_T14SME_20240311T124630Z_20251215T210943Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9paed1a2eac-5113-457a-9c86-82cd3a1cc6a8/OPERA_L3_DIST-ALERT-S1_T14SME_20240311T124630Z_20251215T210943Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/ed1a2eac-5113-457a-9c86-82cd3a1cc6a8/OPERA_L3_DIST-ALERT-S1_T14SME_20240311T124630Z_20251215T210943Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,499.917,4.5,14SME,1,23,4,none,False,transformer_v1_32,high,32,20,2024-03-11,12,2.5,4,best,none,False
brazzaville_flood_and_landslides_2023__2023-12-28__33MWR__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7a9683a8-c864-4365-a71b-212bf47acf66/OPERA_L3_DIST-ALERT-S1_T33MWR_20231206T044348Z_20251215T211504Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa7a9683a8-c864-4365-a71b-212bf47acf66/OPERA_L3_DIST-ALERT-S1_T33MWR_20231206T044348Z_20251215T211504Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7a9683a8-c864-4365-a71b-212bf47acf66/OPERA_L3_DIST-ALERT-S1_T33MWR_20231206T044348Z_20251215T211504Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,785.735,4.5,33MWR,1,23,4,none,False,transformer_v1_32,high,32,20,2023-12-06,7,2.5,4,best,none,False
smokehouse_creek_fire_2024__2024-02-26__14SKE__transformer_v1_32-20mc,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7ae39e5d-d0bd-451b-8557-b0840c2cb955/OPERA_L3_DIST-ALERT-S1_T14SKE_20240404T004514Z_20251215T213331Z_S1A_30_v0.1.zip,s3://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa7ae39e5d-d0bd-451b-8557-b0840c2cb955/OPERA_L3_DIST-ALERT-S1_T14SKE_20240404T004514Z_20251215T213331Z_S1A_30_v0.1,https://hyp3-tibet-jpl-test-contentbucket-hratibh1y9pa.s3.us-west-2.amazonaws.com/7ae39e5d-d0bd-451b-8557-b0840c2cb955/OPERA_L3_DIST-ALERT-S1_T14SKE_20240404T004514Z_20251215T213331Z_S1A_30_v0.1.png,2025-12-15T20:48:28+00:00,1939.333,4.5,14SKE,1,23,4,none,False,transformer_v1_32,high,32,20,2024-04-04,5,2.5,4,best,none,False
